Episode,Winner,RunnerAcc,PursuerAcc,RunnerJitter,PursuerJitter,NearMissTime
45050,Pursuer,0.525,0.427,0.174,0.075,0.00
45051,Runner,0.525,0.427,0.115,0.118,3.38
45052,Pursuer,0.525,0.427,0.145,0.084,0.00
45053,Pursuer,0.525,0.427,0.170,0.149,0.00
45054,Runner,0.525,0.427,0.074,0.149,2.52
45055,Runner,0.525,0.427,0.083,0.154,0.00
45056,Runner,0.525,0.427,0.101,0.111,0.00
45057,Runner,0.525,0.427,0.076,0.127,1.32
45058,Runner,0.525,0.427,0.086,0.116,0.06
45059,Runner,0.525,0.427,0.033,0.118,2.94
45060,Pursuer,0.525,0.427,0.108,0.057,0.00
45061,Pursuer,0.525,0.427,0.120,0.117,0.00
45062,Runner,0.525,0.427,0.078,0.127,3.92
45063,Pursuer,0.525,0.427,0.000,0.000,0.00
45064,Runner,0.525,0.427,0.075,0.129,0.00
45065,Runner,0.525,0.427,0.126,0.103,0.00
45066,Runner,0.525,0.427,0.096,0.135,0.00
45067,Pursuer,0.525,0.427,0.123,0.099,0.00
45068,Pursuer,0.525,0.427,0.125,0.098,0.00
45069,Runner,0.525,0.427,0.071,0.143,0.58
45070,Runner,0.525,0.427,0.123,0.117,1.46
45071,Pursuer,0.525,0.427,0.115,0.164,0.00
45072,Pursuer,0.525,0.427,0.141,0.067,0.00
45073,Runner,0.525,0.427,0.085,0.129,4.60
45074,Pursuer,0.525,0.427,0.136,0.062,0.00
45075,Runner,0.525,0.427,0.096,0.155,3.36
45076,Runner,0.525,0.427,0.091,0.163,0.00
45077,Runner,0.525,0.427,0.050,0.131,3.96
45078,Runner,0.525,0.427,0.073,0.126,1.20
45079,Runner,0.525,0.427,0.077,0.128,0.00
45080,Runner,0.525,0.427,0.086,0.129,0.90
45081,Pursuer,0.525,0.427,0.129,0.083,0.00
45082,Draw,0.525,0.427,0.092,0.152,0.00
45083,Runner,0.525,0.427,0.137,0.125,0.00
45084,Runner,0.525,0.427,0.097,0.134,0.00
45085,Runner,0.525,0.427,0.071,0.132,1.66
45086,Runner,0.525,0.427,0.073,0.130,2.60
45087,Pursuer,0.525,0.427,0.141,0.124,0.00
45088,Pursuer,0.525,0.427,0.138,0.222,0.00
45089,Runner,0.525,0.427,0.078,0.110,0.00
45090,Runner,0.525,0.427,0.083,0.153,2.20
45091,Runner,0.525,0.427,0.127,0.106,0.00
45092,Pursuer,0.525,0.427,0.170,0.100,0.00
45093,Pursuer,0.525,0.427,0.134,0.081,0.00
45094,Pursuer,0.525,0.427,0.181,0.114,0.00
45095,Runner,0.525,0.427,0.041,0.127,1.62
45096,Runner,0.525,0.427,0.078,0.150,0.00
45097,Pursuer,0.525,0.427,0.000,0.000,0.00
45098,Pursuer,0.525,0.427,0.140,0.105,0.00
45099,Runner,0.525,0.427,0.068,0.141,0.00
45100,Pursuer,0.525,0.427,0.121,0.084,0.00
45101,Runner,0.525,0.427,0.094,0.127,0.32
45102,Runner,0.525,0.427,0.101,0.137,2.18
45103,Runner,0.525,0.427,0.108,0.094,0.00
45104,Runner,0.525,0.427,0.076,0.120,0.00
45105,Runner,0.525,0.427,0.109,0.177,0.00
45106,Runner,0.525,0.427,0.051,0.124,0.00
45107,Pursuer,0.525,0.427,0.127,0.103,0.00
45108,Runner,0.525,0.427,0.149,0.324,0.00
45109,Runner,0.525,0.427,0.058,0.153,2.98
45110,Runner,0.525,0.427,0.127,0.131,0.00
45111,Runner,0.525,0.427,0.084,0.112,0.62
45112,Pursuer,0.525,0.427,0.138,0.083,0.00
45113,Runner,0.525,0.427,0.083,0.147,1.20
45114,Runner,0.525,0.427,0.094,0.113,1.80
45115,Draw,0.525,0.427,0.134,0.127,19.82
45116,Runner,0.525,0.427,0.044,0.151,0.88
45117,Runner,0.525,0.427,0.051,0.157,0.00
45118,Runner,0.525,0.427,0.105,0.093,0.00
45119,Runner,0.525,0.427,0.101,0.133,0.00
45120,Runner,0.525,0.427,0.106,0.107,0.00
45121,Runner,0.525,0.427,0.110,0.127,0.28
45122,Runner,0.525,0.427,0.095,0.127,0.00
45123,Runner,0.525,0.427,0.141,0.107,0.00
45124,Pursuer,0.525,0.427,0.114,0.073,0.00
45125,Pursuer,0.525,0.427,0.175,0.111,0.00
45126,Runner,0.525,0.427,0.153,0.142,0.00
45127,Runner,0.525,0.427,0.097,0.138,2.26
45128,Runner,0.525,0.427,0.068,0.130,1.16
45129,Runner,0.525,0.427,0.125,0.183,0.00
45130,Pursuer,0.525,0.427,0.089,0.153,0.00
45131,Runner,0.525,0.427,0.082,0.124,1.88
45132,Draw,0.525,0.427,0.137,0.116,18.18
45133,Runner,0.525,0.427,0.068,0.095,1.48
45134,Runner,0.525,0.427,0.094,0.130,0.76
45135,Runner,0.525,0.427,0.367,0.295,0.00
45136,Runner,0.525,0.427,0.099,0.136,0.14
45137,Runner,0.525,0.427,0.080,0.095,0.00
45138,Pursuer,0.525,0.427,0.121,0.057,0.00
45139,Pursuer,0.525,0.427,0.101,0.082,0.00
45140,Pursuer,0.525,0.427,0.129,0.087,0.00
45141,Runner,0.525,0.427,0.065,0.162,0.00
45142,Pursuer,0.525,0.427,0.138,0.069,0.00
45143,Draw,0.525,0.427,0.102,0.144,19.98
45144,Draw,0.525,0.427,0.134,0.131,14.16
45145,Pursuer,0.525,0.427,0.126,0.037,0.00
45146,Runner,0.525,0.427,0.156,0.169,0.00
45147,Runner,0.525,0.427,0.094,0.125,0.00
45148,Runner,0.525,0.427,0.044,0.135,0.00
45149,Runner,0.525,0.427,0.073,0.125,0.00
45150,Runner,0.525,0.427,0.103,0.125,0.00
45151,Runner,0.525,0.427,0.072,0.134,0.48
45152,Runner,0.525,0.427,0.087,0.106,0.86
45153,Pursuer,0.525,0.427,0.099,0.063,0.00
45154,Runner,0.525,0.427,0.072,0.147,0.00
45155,Runner,0.525,0.427,0.078,0.139,1.70
45156,Pursuer,0.525,0.427,0.139,0.117,0.00
45157,Runner,0.525,0.427,0.106,0.092,0.00
45158,Pursuer,0.525,0.427,0.130,0.038,0.00
45159,Runner,0.525,0.427,0.081,0.119,1.98
45160,Runner,0.525,0.427,0.119,0.120,0.54
45161,Pursuer,0.525,0.427,0.072,0.133,0.00
45162,Runner,0.525,0.427,0.125,0.095,0.00
45163,Draw,0.525,0.427,0.082,0.159,19.98
45164,Pursuer,0.525,0.427,0.110,0.071,0.00
45165,Pursuer,0.525,0.427,0.166,0.086,0.00
45166,Pursuer,0.525,0.427,0.133,0.077,0.00
45167,Runner,0.525,0.427,0.055,0.132,1.90
45168,Runner,0.525,0.427,0.076,0.129,0.00
45169,Pursuer,0.525,0.427,0.122,0.055,0.00
45170,Runner,0.525,0.427,0.141,0.131,0.72
45171,Pursuer,0.525,0.427,0.000,0.000,0.00
45172,Runner,0.525,0.427,0.058,0.099,0.00
45173,Pursuer,0.525,0.427,0.122,0.051,0.00
45174,Runner,0.525,0.427,0.088,0.154,0.00
45175,Runner,0.525,0.427,0.076,0.112,0.00
45176,Runner,0.525,0.427,0.089,0.124,1.68
45177,Runner,0.525,0.427,0.087,0.139,0.96
45178,Runner,0.525,0.427,0.140,0.120,0.40
45179,Draw,0.525,0.427,0.081,0.130,16.76
45180,Pursuer,0.525,0.427,0.112,0.072,0.00
45181,Draw,0.525,0.427,0.123,0.118,16.46
45182,Draw,0.525,0.427,0.083,0.150,0.00
45183,Pursuer,0.525,0.427,0.151,0.065,0.00
45184,Runner,0.525,0.427,0.087,0.104,0.00
45185,Pursuer,0.525,0.427,0.138,0.084,0.00
45186,Runner,0.525,0.427,0.090,0.109,3.10
45187,Runner,0.525,0.427,0.092,0.113,0.00
45188,Pursuer,0.525,0.427,0.148,0.152,0.00
45189,Runner,0.525,0.427,0.092,0.146,0.00
45190,Runner,0.525,0.427,0.117,0.120,0.00
45191,Pursuer,0.525,0.427,0.190,0.087,0.00
45192,Runner,0.525,0.427,0.113,0.125,0.00
45193,Pursuer,0.525,0.427,0.489,1.070,0.00
45194,Pursuer,0.525,0.427,0.140,0.101,0.00
45195,Runner,0.525,0.427,0.080,0.144,0.00
45196,Runner,0.525,0.427,0.084,0.123,5.60
45197,Runner,0.525,0.427,0.135,0.150,0.54
45198,Runner,0.525,0.427,0.092,0.116,0.00
45199,Pursuer,0.525,0.427,0.134,0.083,0.00
45200,Runner,0.525,0.427,0.077,0.127,0.00
45201,Runner,0.525,0.427,0.125,0.213,0.16
45202,Pursuer,0.525,0.427,0.197,0.128,0.00
45203,Pursuer,0.525,0.427,0.133,0.118,0.00
45204,Runner,0.525,0.427,0.099,0.124,1.24
45205,Runner,0.525,0.427,0.086,0.160,0.64
45206,Pursuer,0.525,0.427,0.120,0.080,0.00
45207,Pursuer,0.525,0.427,0.140,0.105,0.00
45208,Pursuer,0.525,0.427,0.121,0.076,0.00
45209,Pursuer,0.525,0.427,0.132,0.080,0.00
45210,Pursuer,0.525,0.427,0.115,0.100,0.00
45211,Runner,0.525,0.427,0.152,0.088,0.00
45212,Runner,0.525,0.427,0.113,0.163,0.00
45213,Pursuer,0.525,0.427,0.133,0.090,0.00
45214,Runner,0.525,0.427,0.090,0.138,0.80
45215,Pursuer,0.525,0.427,0.144,0.091,0.00
45216,Runner,0.525,0.427,0.101,0.102,0.22
45217,Pursuer,0.525,0.427,0.120,0.080,0.00
45218,Pursuer,0.525,0.427,0.160,0.071,0.00
45219,Pursuer,0.525,0.427,0.108,0.078,0.00
45220,Pursuer,0.525,0.427,0.212,0.130,0.00
45221,Runner,0.525,0.427,0.087,0.199,0.00
45222,Runner,0.525,0.427,0.082,0.132,1.32
45223,Runner,0.525,0.427,0.055,0.137,0.00
45224,Runner,0.525,0.427,0.069,0.126,0.42
45225,Runner,0.525,0.427,0.069,0.135,0.00
45226,Draw,0.525,0.427,0.127,0.128,17.42
45227,Runner,0.525,0.427,0.109,0.142,0.00
45228,Runner,0.525,0.427,0.105,0.126,0.78
45229,Runner,0.525,0.427,0.172,0.096,0.46
45230,Runner,0.525,0.427,0.090,0.116,0.00
45231,Pursuer,0.525,0.427,0.139,0.111,0.00
45232,Pursuer,0.525,0.427,0.131,0.125,0.00
45233,Runner,0.525,0.427,0.108,0.165,0.42
45234,Pursuer,0.525,0.427,0.135,0.119,0.00
45235,Runner,0.525,0.427,0.048,0.100,0.00
45236,Runner,0.525,0.427,0.110,0.122,0.00
45237,Runner,0.525,0.427,0.061,0.153,0.30
45238,Runner,0.525,0.427,0.083,0.109,0.00
45239,Pursuer,0.525,0.427,0.146,0.088,0.00
45240,Pursuer,0.525,0.427,0.175,0.107,0.00
45241,Pursuer,0.525,0.427,0.126,0.101,0.00
45242,Runner,0.525,0.427,0.069,0.123,0.00
45243,Pursuer,0.525,0.427,0.132,0.043,0.00
45244,Runner,0.525,0.427,0.127,0.109,0.00
45245,Runner,0.525,0.427,0.058,0.138,5.00
45246,Pursuer,0.525,0.427,0.127,0.061,0.00
45247,Pursuer,0.525,0.427,0.117,0.112,0.00
45248,Runner,0.525,0.427,0.090,0.124,0.00
45249,Runner,0.525,0.427,0.133,0.132,0.00
45250,Runner,0.525,0.427,0.101,0.132,3.46
45251,Pursuer,0.525,0.427,0.114,0.095,0.00
45252,Draw,0.525,0.427,0.131,0.123,17.42
45253,Runner,0.525,0.427,0.072,0.114,0.00
45254,Runner,0.525,0.427,0.109,0.097,0.44
45255,Pursuer,0.525,0.427,0.119,0.085,0.00
45256,Pursuer,0.525,0.427,0.193,0.144,0.00
45257,Runner,0.525,0.427,0.067,0.123,0.00
45258,Draw,0.525,0.427,0.124,0.140,15.52
45259,Runner,0.525,0.427,0.113,0.149,1.36
45260,Runner,0.525,0.427,0.090,0.146,2.10
45261,Runner,0.525,0.427,0.110,0.128,0.50
45262,Runner,0.525,0.427,0.148,0.130,0.52
45263,Runner,0.525,0.427,0.107,0.111,0.00
45264,Runner,0.525,0.427,0.063,0.137,2.06
45265,Runner,0.525,0.427,0.123,0.105,0.00
45266,Runner,0.525,0.427,0.143,0.238,0.10
45267,Runner,0.525,0.427,0.082,0.119,1.26
45268,Runner,0.525,0.427,0.083,0.133,1.48
45269,Runner,0.525,0.427,0.113,0.164,1.44
45270,Runner,0.525,0.427,0.107,0.118,0.00
45271,Pursuer,0.525,0.427,0.167,0.107,0.00
45272,Pursuer,0.525,0.427,0.084,0.155,0.00
45273,Pursuer,0.525,0.427,0.070,0.119,0.00
45274,Runner,0.525,0.427,0.127,0.130,0.00
45275,Draw,0.525,0.427,0.121,0.149,0.00
45276,Pursuer,0.525,0.427,0.000,0.000,0.00
45277,Runner,0.525,0.427,0.080,0.094,1.16
45278,Runner,0.525,0.427,0.080,0.161,0.00
45279,Draw,0.525,0.427,0.143,0.129,16.08
45280,Runner,0.525,0.427,0.067,0.107,1.40
45281,Runner,0.525,0.427,0.156,0.166,0.00
45282,Runner,0.525,0.427,0.101,0.158,1.14
45283,Runner,0.525,0.427,0.080,0.194,0.00
45284,Pursuer,0.525,0.427,0.105,0.168,0.00
45285,Pursuer,0.525,0.427,0.044,0.109,0.00
45286,Pursuer,0.525,0.427,0.111,0.091,0.00
45287,Pursuer,0.525,0.427,0.145,0.108,0.00
45288,Runner,0.525,0.427,0.095,0.157,0.00
45289,Runner,0.525,0.427,0.086,0.187,0.00
45290,Draw,0.525,0.427,0.094,0.138,19.98
45291,Pursuer,0.525,0.427,0.000,0.000,0.00
45292,Runner,0.525,0.427,0.094,0.117,0.00
45293,Runner,0.525,0.427,0.122,0.143,0.00
45294,Runner,0.525,0.427,0.110,0.150,0.00
45295,Pursuer,0.525,0.427,0.027,0.245,0.00
45296,Pursuer,0.525,0.427,0.161,0.124,0.00
45297,Runner,0.525,0.427,0.063,0.135,0.00
45298,Runner,0.525,0.427,0.099,0.135,0.52
45299,Pursuer,0.525,0.427,0.108,0.084,0.00
45300,Runner,0.525,0.427,0.054,0.140,2.42
45301,Runner,0.525,0.427,0.083,0.146,0.00
45302,Pursuer,0.525,0.427,0.105,0.076,0.00
45303,Runner,0.525,0.427,0.095,0.125,5.42
45304,Pursuer,0.525,0.427,0.135,0.092,0.00
45305,Runner,0.525,0.427,0.053,0.161,0.00
45306,Pursuer,0.525,0.427,0.187,0.113,0.00
45307,Pursuer,0.525,0.427,0.105,0.113,0.00
45308,Pursuer,0.525,0.427,0.135,0.073,0.00
45309,Pursuer,0.525,0.427,0.114,0.099,0.00
45310,Draw,0.525,0.427,0.085,0.142,0.54
45311,Pursuer,0.525,0.427,0.147,0.101,0.00
45312,Runner,0.525,0.427,0.057,0.125,4.98
45313,Pursuer,0.525,0.427,0.154,0.137,0.00
45314,Runner,0.525,0.427,0.118,0.142,0.00
45315,Pursuer,0.525,0.427,0.145,0.150,0.00
45316,Runner,0.525,0.427,0.129,0.132,0.00
45317,Runner,0.525,0.427,0.161,0.148,0.70
45318,Pursuer,0.525,0.427,0.151,0.098,0.00
45319,Runner,0.525,0.427,0.086,0.130,0.02
45320,Pursuer,0.525,0.427,0.125,0.052,0.00
45321,Runner,0.525,0.427,0.103,0.161,0.00
45322,Pursuer,0.525,0.427,0.140,0.082,0.00
45323,Pursuer,0.525,0.427,0.167,0.087,0.00
45324,Runner,0.525,0.427,0.151,0.176,0.06
45325,Runner,0.525,0.427,0.079,0.123,0.02
45326,Runner,0.525,0.427,0.087,0.113,4.04
45327,Runner,0.525,0.427,0.163,0.149,0.00
45328,Runner,0.525,0.427,0.082,0.129,2.48
45329,Pursuer,0.525,0.427,0.128,0.073,0.00
45330,Pursuer,0.525,0.427,0.102,0.202,0.00
45331,Draw,0.525,0.427,0.124,0.131,17.62
45332,Runner,0.525,0.427,0.054,0.127,0.00
45333,Pursuer,0.525,0.427,0.155,0.118,0.00
45334,Runner,0.525,0.427,0.000,0.000,0.00
45335,Runner,0.525,0.427,0.079,0.132,0.00
45336,Pursuer,0.525,0.427,0.187,0.050,0.00
45337,Runner,0.525,0.427,0.091,0.137,0.00
45338,Pursuer,0.525,0.427,0.141,0.104,0.00
45339,Pursuer,0.525,0.427,0.111,0.116,0.00
45340,Runner,0.525,0.427,0.095,0.142,0.00
45341,Runner,0.525,0.427,0.100,0.133,0.00
45342,Runner,0.525,0.427,0.068,0.144,2.24
45343,Pursuer,0.525,0.427,0.142,0.097,0.00
45344,Runner,0.525,0.427,0.081,0.147,2.04
45345,Runner,0.525,0.427,0.088,0.144,1.34
45346,Runner,0.525,0.427,0.094,0.103,0.18
45347,Runner,0.525,0.427,0.081,0.127,0.00
45348,Pursuer,0.525,0.427,0.201,0.149,0.00
45349,Runner,0.525,0.427,0.000,0.000,0.00
45350,Pursuer,0.525,0.427,0.143,0.131,0.00
45351,Runner,0.525,0.427,0.085,0.096,0.00
45352,Runner,0.525,0.427,0.063,0.134,0.24
45353,Pursuer,0.525,0.427,0.000,0.000,0.00
45354,Draw,0.525,0.427,0.082,0.141,18.20
45355,Pursuer,0.525,0.427,0.261,0.230,0.00
45356,Pursuer,0.525,0.427,0.155,0.061,0.00
45357,Pursuer,0.525,0.427,0.113,0.096,0.00
45358,Runner,0.525,0.427,0.041,0.113,1.98
45359,Pursuer,0.525,0.427,0.106,0.094,0.00
45360,Runner,0.525,0.427,0.114,0.157,0.00
45361,Pursuer,0.525,0.427,0.170,0.068,0.00
45362,Runner,0.525,0.427,0.102,0.128,0.34
45363,Runner,0.525,0.427,0.066,0.111,1.30
45364,Pursuer,0.525,0.427,0.141,0.092,0.00
45365,Runner,0.525,0.427,0.088,0.159,1.06
45366,Runner,0.525,0.427,0.084,0.110,0.00
45367,Runner,0.525,0.427,0.093,0.105,0.00
45368,Runner,0.525,0.427,0.115,0.147,1.82
45369,Runner,0.525,0.427,0.108,0.154,0.00
45370,Pursuer,0.525,0.427,0.161,0.080,0.00
45371,Pursuer,0.525,0.427,0.165,0.117,0.00
45372,Pursuer,0.525,0.427,0.123,0.102,0.00
45373,Pursuer,0.525,0.427,0.129,0.077,0.00
45374,Runner,0.525,0.427,0.114,0.133,0.00
45375,Pursuer,0.525,0.427,0.140,0.037,0.00
45376,Runner,0.525,0.427,0.000,0.000,0.00
45377,Runner,0.525,0.427,0.082,0.096,0.02
45378,Runner,0.525,0.427,0.092,0.111,1.20
45379,Runner,0.525,0.427,0.085,0.165,0.00
45380,Runner,0.525,0.427,0.059,0.162,0.00
45381,Runner,0.525,0.427,0.095,0.117,0.04
45382,Runner,0.525,0.427,0.076,0.124,0.00
45383,Runner,0.525,0.427,0.086,0.125,2.08
45384,Runner,0.525,0.427,0.103,0.130,0.58
45385,Runner,0.525,0.427,0.075,0.122,2.60
45386,Runner,0.525,0.427,0.096,0.133,0.00
45387,Runner,0.525,0.427,0.067,0.132,0.00
45388,Pursuer,0.525,0.427,0.000,0.000,0.00
45389,Pursuer,0.525,0.427,0.129,0.096,0.00
45390,Pursuer,0.525,0.427,0.134,0.094,0.00
45391,Runner,0.525,0.427,0.134,0.111,0.00
45392,Pursuer,0.525,0.427,0.126,0.101,0.00
45393,Runner,0.525,0.427,0.085,0.140,5.54
45394,Runner,0.525,0.427,0.132,0.135,0.16
45395,Runner,0.525,0.427,0.128,0.115,0.00
45396,Runner,0.525,0.427,0.047,0.173,1.38
45397,Runner,0.525,0.427,0.062,0.156,2.02
45398,Runner,0.526,0.427,0.074,0.120,0.00
45399,Draw,0.525,0.427,0.110,0.138,19.98
45400,Draw,0.525,0.427,0.102,0.142,0.00
45401,Runner,0.525,0.427,0.081,0.144,0.00
45402,Pursuer,0.525,0.427,0.128,0.107,0.00
45403,Runner,0.525,0.427,0.148,0.114,1.00
45404,Pursuer,0.525,0.427,0.147,0.128,0.00
45405,Runner,0.525,0.427,0.117,0.099,0.00
45406,Pursuer,0.525,0.427,0.132,0.094,0.00
45407,Runner,0.525,0.427,0.494,0.220,0.02
45408,Runner,0.526,0.427,0.132,0.109,0.00
45409,Runner,0.526,0.427,0.064,0.139,0.00
45410,Runner,0.526,0.427,0.087,0.116,0.00
45411,Runner,0.526,0.427,0.109,0.125,0.00
45412,Runner,0.526,0.427,0.103,0.133,0.02
45413,Runner,0.526,0.427,0.026,0.151,1.26
45414,Pursuer,0.526,0.427,0.125,0.070,0.00
45415,Pursuer,0.526,0.427,0.125,0.115,0.00
45416,Pursuer,0.526,0.427,0.083,0.844,0.00
45417,Pursuer,0.526,0.427,0.129,0.101,0.00
45418,Runner,0.526,0.427,0.095,0.133,5.56
45419,Runner,0.526,0.427,0.094,0.131,0.00
45420,Runner,0.526,0.427,0.108,0.149,0.00
45421,Runner,0.526,0.427,0.091,0.138,2.90
45422,Runner,0.526,0.427,0.037,0.159,0.00
45423,Runner,0.526,0.427,0.080,0.132,0.10
45424,Runner,0.526,0.427,0.089,0.116,0.00
45425,Runner,0.526,0.427,0.098,0.113,0.00
45426,Runner,0.526,0.427,0.128,0.151,0.00
45427,Runner,0.526,0.427,0.081,0.094,0.20
45428,Runner,0.526,0.427,0.079,0.163,1.28
45429,Pursuer,0.526,0.427,0.131,0.085,0.00
45430,Runner,0.526,0.427,0.151,0.091,0.00
45431,Runner,0.526,0.427,0.102,0.107,0.00
45432,Pursuer,0.526,0.427,0.000,0.000,0.00
45433,Runner,0.526,0.427,0.093,0.146,0.00
45434,Runner,0.526,0.427,0.432,0.366,0.00
45435,Pursuer,0.526,0.427,0.115,0.059,0.00
45436,Pursuer,0.526,0.427,0.000,0.000,0.00
45437,Pursuer,0.526,0.427,0.110,0.132,0.00
45438,Pursuer,0.526,0.427,0.127,0.071,0.00
45439,Pursuer,0.526,0.427,0.121,0.091,0.00
45440,Pursuer,0.526,0.427,0.122,0.095,0.00
45441,Runner,0.526,0.427,0.101,0.154,0.00
45442,Runner,0.526,0.427,0.052,0.122,0.00
45443,Pursuer,0.526,0.427,0.095,0.096,0.00
45444,Draw,0.526,0.427,0.122,0.125,17.38
45445,Pursuer,0.526,0.427,0.127,0.081,0.00
45446,Runner,0.526,0.427,0.137,0.170,0.00
45447,Runner,0.526,0.427,0.092,0.122,0.00
45448,Pursuer,0.526,0.427,0.117,0.077,0.00
45449,Pursuer,0.526,0.427,0.147,0.088,0.00
45450,Runner,0.526,0.427,0.079,0.148,0.58
45451,Pursuer,0.526,0.427,0.173,0.109,0.00
45452,Runner,0.526,0.427,0.078,0.122,0.00
45453,Runner,0.526,0.427,0.073,0.127,4.24
45454,Runner,0.526,0.427,0.082,0.134,0.00
45455,Runner,0.526,0.427,0.152,0.140,0.00
45456,Pursuer,0.526,0.427,0.092,0.029,0.00
45457,Runner,0.526,0.427,0.090,0.126,0.00
45458,Runner,0.526,0.427,0.104,0.117,0.00
45459,Runner,0.526,0.427,0.085,0.146,0.00
45460,Runner,0.526,0.427,0.061,0.129,0.00
45461,Pursuer,0.526,0.427,0.105,0.096,0.00
45462,Pursuer,0.526,0.427,0.169,0.111,0.00
45463,Runner,0.526,0.427,0.096,0.163,0.00
45464,Runner,0.526,0.427,0.093,0.149,0.00
45465,Pursuer,0.526,0.427,0.111,0.103,0.00
45466,Pursuer,0.526,0.427,0.134,0.108,0.00
45467,Runner,0.526,0.427,0.061,0.123,3.34
45468,Runner,0.526,0.427,0.073,0.119,0.22
45469,Pursuer,0.526,0.427,0.174,0.105,0.00
45470,Draw,0.526,0.427,0.086,0.129,19.40
45471,Runner,0.526,0.427,0.109,0.117,1.00
45472,Pursuer,0.526,0.427,0.121,0.071,0.00
45473,Runner,0.526,0.427,0.076,0.139,0.34
45474,Pursuer,0.526,0.427,0.103,0.085,0.00
45475,Runner,0.526,0.427,0.063,0.128,0.40
45476,Pursuer,0.526,0.427,0.152,0.100,0.00
45477,Pursuer,0.526,0.427,0.143,0.069,0.00
45478,Runner,0.526,0.427,0.090,0.124,0.00
45479,Runner,0.526,0.427,0.117,0.109,0.00
45480,Draw,0.526,0.427,0.125,0.142,0.00
45481,Runner,0.526,0.427,0.066,0.137,0.00
45482,Runner,0.526,0.427,0.082,0.122,0.00
45483,Pursuer,0.526,0.427,0.000,0.000,0.00
45484,Pursuer,0.526,0.427,0.217,0.153,0.00
45485,Pursuer,0.526,0.427,0.363,0.316,0.00
45486,Pursuer,0.526,0.427,0.140,0.090,0.00
45487,Runner,0.526,0.427,0.092,0.113,0.00
45488,Pursuer,0.526,0.427,0.101,0.062,0.00
45489,Runner,0.526,0.427,0.076,0.130,0.00
45490,Pursuer,0.526,0.427,0.126,0.020,0.00
45491,Runner,0.526,0.427,0.078,0.119,0.00
45492,Pursuer,0.526,0.427,0.118,0.101,0.00
45493,Runner,0.526,0.427,0.092,0.143,4.60
45494,Pursuer,0.526,0.427,0.000,0.000,0.00
45495,Runner,0.526,0.427,0.058,0.126,0.00
45496,Pursuer,0.526,0.427,0.130,0.089,0.00
45497,Runner,0.526,0.427,0.074,0.136,0.00
45498,Runner,0.526,0.427,0.083,0.097,0.00
45499,Pursuer,0.526,0.427,0.135,0.088,0.00
45500,Runner,0.526,0.427,0.080,0.115,0.00
45501,Runner,0.526,0.427,0.102,0.127,2.44
45502,Pursuer,0.526,0.427,0.120,0.069,0.00
45503,Pursuer,0.526,0.427,0.131,0.104,0.00
45504,Runner,0.526,0.427,0.085,0.156,2.26
45505,Pursuer,0.526,0.427,0.132,0.091,0.00
45506,Pursuer,0.526,0.427,0.142,0.085,0.00
45507,Pursuer,0.526,0.427,0.171,0.066,0.00
45508,Runner,0.526,0.427,0.116,0.110,0.00
45509,Runner,0.526,0.427,0.091,0.159,0.00
45510,Runner,0.526,0.427,0.072,0.115,0.00
45511,Runner,0.526,0.427,0.082,0.162,0.00
45512,Pursuer,0.526,0.427,0.000,0.000,0.00
45513,Pursuer,0.526,0.427,0.120,0.075,0.00
45514,Pursuer,0.526,0.427,0.139,0.055,0.00
45515,Runner,0.526,0.427,0.083,0.149,3.92
45516,Runner,0.526,0.427,0.082,0.170,0.00
45517,Draw,0.526,0.427,0.086,0.150,19.76
45518,Runner,0.526,0.427,0.089,0.128,0.00
45519,Runner,0.526,0.427,0.106,0.122,2.74
45520,Pursuer,0.526,0.427,0.000,0.000,0.00
45521,Pursuer,0.526,0.427,0.162,0.052,0.00
45522,Pursuer,0.526,0.427,0.143,0.105,0.00
45523,Pursuer,0.526,0.427,0.126,0.169,0.00
45524,Runner,0.526,0.427,0.142,0.120,0.00
45525,Runner,0.526,0.427,0.138,0.129,0.62
45526,Pursuer,0.526,0.427,0.145,0.096,0.00
45527,Pursuer,0.526,0.427,0.134,0.111,0.00
45528,Pursuer,0.526,0.427,0.140,0.210,0.00
45529,Runner,0.526,0.427,0.077,0.154,0.00
45530,Runner,0.526,0.427,0.036,0.128,0.00
45531,Runner,0.526,0.427,0.052,0.158,1.02
45532,Pursuer,0.526,0.427,0.137,0.053,0.00
45533,Pursuer,0.526,0.427,0.092,0.082,0.00
45534,Pursuer,0.526,0.427,0.128,0.046,0.00
45535,Runner,0.526,0.427,0.028,0.127,1.56
45536,Runner,0.526,0.427,0.076,0.136,0.00
45537,Runner,0.526,0.427,0.125,0.092,0.12
45538,Runner,0.526,0.427,0.129,0.108,0.00
45539,Runner,0.526,0.427,0.118,0.172,0.00
45540,Runner,0.526,0.427,0.064,0.115,0.00
45541,Pursuer,0.526,0.427,0.130,0.073,0.00
45542,Runner,0.526,0.427,0.124,0.157,0.74
45543,Runner,0.526,0.427,0.103,0.105,0.80
45544,Runner,0.526,0.427,0.052,0.129,0.00
45545,Draw,0.526,0.427,0.098,0.150,18.98
45546,Runner,0.526,0.427,0.072,0.114,1.70
45547,Runner,0.526,0.427,0.060,0.113,2.24
45548,Pursuer,0.526,0.427,0.135,0.054,0.00
45549,Pursuer,0.526,0.427,0.124,0.110,0.00
45550,Runner,0.526,0.427,0.088,0.124,0.00
45551,Runner,0.526,0.427,0.069,0.153,0.00
45552,Pursuer,0.526,0.427,0.000,0.000,0.00
